# Measures of the expression of two proteins in single cells
# Cell width (µm), Cell length (µm), expr1 (a.u.), expr2 (a.u.) 
1.13419877619, 1.71121463084, 1.48371781314, 3.00964927501
1.2262408551, 1.63118543194, 1.42473842294, 2.57754626784
1.0326564466, 0.87069533133, 0.686736889844, 2.34412853524
1.0916313027, 1.74001405427, 2.71905965378, 4.9954969559
1.18146186311, 0.811775051321, 0.976608621618, 2.34804096285
1.16352220581, 0.632382693603, 1.93579733899, 2.90384342031
1.1554131866, 1.68869076382, 1.59150170712, 3.67520940963
1.08665157389, 0.791775319335, 0.974096789939, 2.74523528587
1.23811807947, 1.36221033135, 2.19769429226, 3.80705303
1.36916041464, 0.572945448726, 1.12263812127, 3.26152357234
1.17423824472, 1.41338637391, 2.09980335162, 3.35360214792
1.10658151054, 1.60215026542, 1.57401825379, 3.34827003145
1.21365532687, 0.840546119332, 1.72419867359, 3.4280949386
1.06754456353, 0.973821120097, 0.972442376516, 1.69031748042
1.04378567042, 0.967870229151, 1.80596441558, 3.81960563417
1.13208123783, 1.43598532193, 2.00292375712, 4.99754396283
0.836941775747, 0.797259053174, 0.845527228417, 2.30774384179
0.998169812075, 0.71481637381, 2.40705287699, 4.34048535775
1.08911587618, 1.06161456086, 1.76358288873, 3.90613643048
0.975665587844, 0.880585509222, 2.34399427919, 4.57766094454
1.01185787077, 1.54898640282, 2.48843362208, 4.74884488606
1.07909739457, 0.79717728252, 1.27864197082, 2.66973189707
0.942990386147, 1.12798682186, 1.20233890232, 3.63298775312
1.08255887157, 1.67822949962, 1.53399324257, 3.5671997901
1.06798039685, 1.29249712218, 0.615762463325, 1.61525483562
1.13124583788, 1.58411175683, 1.37949234612, 3.00623676285
1.2586148886, 1.67526211169, 2.21012293826, 3.88301546819
1.14784420608, 1.43845607736, 2.63147631236, 4.59238067785
1.13075576171, 1.37446882528, 1.25477011232, 2.50840135424
1.13960140083, 1.70995695826, 2.4224930333, 3.97206284699
1.15403769411, 1.74300098706, 1.1134391979, 3.12356689169
1.01365249615, 1.06477710334, 1.15022483448, 2.55556436311
1.11542815856, 0.58858722273, 1.09116103907, 2.95998017406
1.16321801401, 0.865992539301, 1.64111289697, 3.07076556114
0.973705466357, 0.69044338211, 1.44868780231, 3.13782051767
1.2260576395, 1.0218579685, 2.11749535869, 3.76147252846
1.250399386, 0.664111660592, 1.76947058401, 4.07400909846
1.0571360159, 1.25514725503, 1.67653243195, 3.36988849385
1.10114711348, 0.978510073947, 1.6566734097, 3.05867044977
1.02928599834, 1.61923235536, 2.5598811076, 3.88216876806
1.20729580385, 1.70974333975, 1.64165141462, 3.62328137932
1.00863305501, 1.18360612709, 1.85321669198, 3.36660358414
1.10327532474, 0.843529462334, 0.557473554047, 1.82700585814
1.03146043408, 1.24028802345, 1.72634921749, 3.30268345678
1.13412874156, 1.62095144778, 1.52578517244, 3.84528409098
0.925922074001, 1.00841668229, 1.34065507799, 3.32839796183
1.27805433542, 1.19009784586, 2.37473673858, 4.82297683059
1.01953498774, 0.839565959508, 1.41639313595, 2.76518846377
1.13513755836, 1.06930518681, 1.99579020252, 4.26568574912
1.10439850947, 1.00214191922, 2.20705648615, 5.31089551793
1.04238375328, 0.810516831354, 1.5203945134, 2.79515362914
1.02820390598, 1.13233297978, 2.04395260241, 4.16645929938
